u,g,r,i,z
20.443620000000003,18.32728,17.319329999999997,16.90534,16.54478
19.36243,18.37228,17.80978,17.47777,17.26856
20.63541,18.61797,17.541420000000002,17.033379999999998,16.63021
18.99468,17.80255,17.352320000000002,17.02812,16.87172
19.430239999999998,18.27155,17.64263,17.27561,17.00959
18.63683,17.05736,16.29335,15.91545,15.6491
21.25251,19.08875,17.7615,17.22485,16.82293
19.84135,18.57067,17.88203,17.45598,17.20425
20.28977,18.4709,17.59906,17.19449,16.906270000000003
20.794829999999997,18.43685,17.157020000000003,16.66681,16.32958
19.17355,17.389979999999998,16.439320000000002,15.920320000000002,15.468960000000001
19.59593,18.23777,17.78612,17.54713,17.18029
20.50178,18.63777,17.6838,17.25741,16.93317
20.00359,18.54399,17.60681,17.18231,16.835720000000002
19.11794,17.63818,16.89996,16.50047,16.174220000000002
18.982670000000002,17.48805,16.77212,16.37697,16.10126
18.90448,17.0603,16.144479999999998,15.71829,15.3913
18.91005,17.53327,16.94549,16.59358,16.33456
20.264879999999998,18.544320000000003,17.64142,17.11477,16.72362
20.7241,18.71077,17.56237,17.09374,16.72605
20.38019,18.52806,17.494,17.00671,16.681070000000002
19.29516,17.62702,16.8054,16.42509,16.09679
19.98859,18.42204,17.45777,16.99185,16.68154
18.93947,17.52565,16.75711,16.32036,16.0612
18.56999,16.9714,16.14397,15.684239999999999,15.37742
20.7294,18.70665,17.66143,17.20815,16.83596
19.68764,17.94199,16.80871,16.31255,15.96923
18.46578,17.3279,16.92709,16.67266,16.50473
20.06545,18.19163,17.331220000000002,16.92845,16.64283
19.54794,17.66304,16.77534,16.38352,16.07235
17.48326,16.022920000000003,15.44466,15.11054,14.92593
20.35464,18.55132,17.556720000000002,17.14351,16.78616
20.812160000000002,18.73927,17.81436,17.29506,16.937620000000003
18.359189999999998,16.44124,15.511320000000001,15.080720000000001,14.729529999999999
20.24249,18.2607,17.33207,16.93375,16.60126
19.09637,17.817999999999998,17.18756,16.75965,16.58045
21.19889,18.48929,17.585810000000002,17.108179999999997,16.74336
17.05234,15.49439,14.80746,14.43926,14.171729999999998
19.9276,18.02466,17.08894,16.65469,16.332320000000003
19.4828,18.13646,17.5562,17.123929999999998,16.889210000000002
19.694689999999998,18.34832,17.66678,17.21924,16.96323
18.7107,17.58072,17.208389999999998,16.94345,16.828039999999998
21.232870000000002,19.38936,17.82102,17.25285,16.9036
20.14728,18.348110000000002,17.41714,17.01519,16.69245
18.90185,17.36864,16.51224,16.04672,15.66319
19.15446,17.31754,16.3754,15.906820000000002,15.564229999999998
19.32824,18.30397,17.563129999999997,17.15523,16.91403
19.90879,17.85051,16.81521,16.390179999999997,16.01657
18.09389,16.74705,16.27092,16.0179,15.84351
19.61339,17.64893,16.69365,16.28817,15.94029
19.93909,18.53226,17.68289,17.25069,16.97055
19.97864,18.09659,17.11135,16.69191,16.33551
20.95886,18.92975,17.66751,17.15767,16.77027
19.39754,17.67926,16.82555,16.39934,16.03593
19.69697,18.496489999999998,17.725720000000003,17.30024,17.05016
18.97901,17.66328,16.97547,16.56097,16.31307
19.28492,18.08146,17.55276,17.16163,16.968239999999998
19.54668,18.246029999999998,17.70812,17.35152,17.16093
19.846220000000002,18.364810000000002,17.71811,17.3635,17.107329999999997
19.570870000000003,18.26377,17.68617,17.291729999999998,17.10979
17.90168,16.06457,15.2684,14.887179999999999,14.59939
20.88929,18.938489999999998,17.61188,17.10675,16.74827
19.06127,17.66538,16.95996,16.55957,16.21964
20.21814,18.46838,17.40312,16.94172,16.57638
20.45505,18.76377,17.49201,17.00638,16.6053
20.90899,18.90806,17.60639,17.09401,16.71738
20.473110000000002,18.73661,17.74983,17.321070000000002,17.00137
20.44473,18.68505,17.660870000000003,17.220570000000002,16.84609
20.0081,18.10858,17.103460000000002,16.65829,16.287110000000002
20.10183,18.59101,17.64324,17.15426,16.817529999999998
18.96997,17.16892,16.3047,15.859670000000001,15.531529999999998
19.05669,17.80108,17.3773,17.12976,17.01558
20.0544,18.007170000000002,16.92357,16.47833,16.08215
19.14413,18.05837,17.56789,17.31944,17.094279999999998
20.60389,18.72127,17.75459,17.269029999999997,16.877370000000003
20.25627,18.23564,16.97871,16.48074,16.12162
19.12132,17.86796,17.384870000000003,17.095779999999998,16.92373
19.95588,18.22565,17.440479999999997,17.10736,16.81089
19.227999999999998,17.94942,17.122970000000002,16.654020000000003,16.36907
18.232210000000002,16.84177,16.16179,15.766729999999999,15.5004
20.0861,18.296210000000002,17.408160000000002,16.99615,16.68985
18.94536,17.47314,16.79416,16.36865,16.078670000000002
20.40654,18.657510000000002,17.62479,17.15493,16.757270000000002
20.45179,18.62208,17.50701,17.00299,16.61739
20.956789999999998,18.807170000000003,17.69277,17.24059,16.8921
18.990129999999997,17.729879999999998,17.09773,16.762710000000002,16.518079999999998
19.97144,18.42983,17.57914,17.20877,16.86785
18.375529999999998,16.43148,15.50954,15.085779999999998,14.743920000000001
20.32401,18.508670000000002,17.32947,16.877370000000003,16.55852
19.1893,17.30894,16.39077,15.99533,15.641279999999998
18.41582,16.560470000000002,15.66705,15.240089999999999,14.961960000000001
18.782729999999997,17.41767,16.64924,16.29263,16.06233
19.78081,17.77036,16.91243,16.53045,16.18869
21.162010000000002,19.072979999999998,17.72475,17.18512,16.7815
19.05745,17.8229,17.04147,16.648410000000002,16.383860000000002
18.90011,17.75534,17.1076,16.70908,16.43571
19.07809,17.55526,16.79577,16.396639999999998,16.07886
20.241670000000003,18.257270000000002,17.15925,16.7189,16.3914
19.4083,17.60804,16.774420000000003,16.38465,16.11376
19.89725,18.16242,17.22961,16.73935,16.2788
19.05923,17.5262,16.92537,16.58439,16.36175
17.95016,16.28055,15.436179999999998,14.975370000000002,14.66973
19.39757,18.198929999999997,17.825689999999998,17.5386,17.39759
18.87173,17.053639999999998,16.173070000000003,15.77535,15.452770000000001
18.301070000000003,17.07834,16.52664,16.18386,15.9458
18.530479999999997,17.401139999999998,16.81679,16.50729,16.25215
17.834770000000002,15.87563,15.06184,14.66395,14.34936
18.982210000000002,17.89487,17.55237,17.317339999999998,17.17352
19.372729999999997,17.455560000000002,16.510839999999998,16.05609,15.70873
19.529239999999998,17.69277,16.676270000000002,16.13869,15.71076
20.23949,18.24854,17.36747,16.93261,16.59146
19.28862,18.29004,17.84822,17.47571,17.36241
19.6023,18.26622,17.50432,16.99253,16.69975
19.430410000000002,17.80048,16.94484,16.51876,16.20964
20.62589,18.54411,17.48854,16.91611,16.476210000000002
19.18664,17.203960000000002,16.20501,15.719479999999999,15.325370000000001
19.46496,18.31835,17.8282,17.56924,17.3609
18.709429999999998,17.5339,17.005570000000002,16.74631,16.530070000000002
20.07541,18.03666,16.96282,16.51534,16.14384
18.20917,16.85589,16.24055,15.909460000000001,15.664670000000001
20.631529999999998,18.80634,17.60006,17.080029999999997,16.6691
19.87746,18.47697,17.81105,17.45955,17.18804
18.783520000000003,16.86577,15.90576,15.397689999999999,14.975629999999999
18.488879999999998,16.81101,15.93305,15.41291,14.99584
19.67216,18.41853,17.62225,17.24691,16.92209
18.926370000000002,17.61745,17.11538,16.82907,16.73537
20.96523,19.526429999999998,18.110020000000002,17.47382,17.014870000000002
17.51613,15.71003,14.86953,14.42936,14.10242
17.80565,15.9409,15.09476,14.6691,14.330879999999999
20.09838,18.70823,17.797420000000002,17.27439,16.971239999999998
19.23677,17.24249,16.34469,15.958979999999999,15.63906
19.1036,17.60574,16.87539,16.4582,16.1264
20.53774,18.510379999999998,17.37336,16.88194,16.47877
19.16919,17.43307,16.59323,16.20105,15.932789999999999
20.406660000000002,18.56048,17.50939,16.99948,16.62122
19.15754,17.436,16.58215,16.10105,15.744320000000002
18.89977,17.66033,16.99161,16.6204,16.35622
20.64984,18.53377,17.23549,16.73245,16.41951
20.258979999999998,18.302210000000002,17.250420000000002,16.80947,16.43816
18.69654,17.35341,16.68574,16.31738,16.08057
20.21165,18.459239999999998,17.550279999999997,17.12557,16.79854
20.45307,18.54601,17.46552,16.92904,16.54513
20.41593,18.42531,17.28816,16.830920000000003,16.46285
18.80078,16.94526,16.08313,15.677620000000001,15.32974
19.13745,17.80601,17.385379999999998,17.06781,16.92192
20.66615,18.588279999999997,17.535970000000002,17.04644,16.6554
19.970010000000002,18.02654,16.91389,16.43198,16.053539999999998
20.33142,18.26998,17.283720000000002,16.86316,16.51434
17.21211,16.06005,15.519670000000001,15.240229999999999,15.012739999999999
18.695429999999998,17.485329999999998,16.97455,16.63084,16.40854
18.24955,16.80941,16.21027,15.85029,15.60064
20.09054,18.28291,17.3102,16.84314,16.47115
17.76664,16.236629999999998,15.26559,14.78113,14.365920000000001
19.21358,17.91289,17.41515,17.09096,16.86927
19.45198,18.178910000000002,17.49971,17.10288,16.889979999999998
20.4943,18.75055,17.58687,17.13596,16.81521
18.54399,17.09998,16.41519,16.044,15.73425
19.9881,18.1856,17.25254,16.74597,16.369229999999998
20.04269,18.78118,17.9067,17.43991,17.12434
17.72374,16.72564,16.42911,16.18384,16.05145
20.94538,18.669439999999998,17.23793,16.65703,16.30534
18.6575,17.51154,16.93475,16.54945,16.32358
20.85954,18.91749,17.57914,17.09439,16.7193
19.05181,18.02917,17.70429,17.453139999999998,17.31188
20.69715,18.66239,17.5434,17.09187,16.74235
20.094820000000002,18.329060000000002,17.29849,16.89507,16.562820000000002
19.00352,18.06614,17.7393,17.55692,17.49935
18.71777,17.52388,17.13966,16.87439,16.73519
18.860670000000002,17.61644,16.98556,16.59591,16.3634
19.24942,18.12036,17.76641,17.58126,17.4763
19.79644,18.07957,17.18723,16.753079999999997,16.45449
19.50724,17.68114,16.71807,16.25421,15.9211
19.92278,17.84354,16.75036,16.319229999999997,15.93796
18.25677,16.32699,15.39219,14.93702,14.530729999999998
19.1466,17.34633,16.428729999999998,16.00665,15.63761
18.68057,16.89715,15.965060000000001,15.53791,15.157639999999999
19.3855,17.51623,16.51453,16.05986,15.689110000000001
20.05581,18.344839999999998,17.516460000000002,17.09398,16.73945
20.09656,18.56691,17.774820000000002,17.30544,16.98409
18.20927,16.46269,15.592089999999999,15.14115,14.80318
18.14844,16.56397,15.86351,15.55519,15.31586
18.25313,17.07291,16.6841,16.48956,16.35752
18.35016,16.835379999999997,16.118479999999998,15.729020000000002,15.472029999999998
19.72413,18.00001,17.11285,16.6432,16.3029
19.96131,18.24265,17.14954,16.64827,16.35361
19.97127,18.23895,17.336660000000002,17.02078,16.75518
20.14892,18.4,17.58222,17.14091,16.81308
19.567610000000002,18.41911,17.67694,17.3652,17.13371
19.52575,18.27403,17.55806,17.122320000000002,16.85528
20.54113,18.5928,17.53874,17.06622,16.73534
20.36756,18.06444,16.98714,16.49244,16.174120000000002
20.81227,18.8276,17.72342,17.19954,16.82582
20.21687,18.31318,17.343239999999998,16.906,16.7107
19.10321,17.84381,17.22404,16.85374,16.63407
20.11242,18.10312,16.94825,16.4481,16.10527
16.56598,15.192779999999999,14.48688,14.11026,13.84237
20.03622,18.37455,17.51181,17.03934,16.74662
19.32687,17.91095,17.29138,16.94044,16.68178
19.00314,17.95039,17.48542,17.24096,17.05769
20.34678,18.72028,17.72416,17.22174,16.86954
19.30165,17.453229999999998,16.45252,15.965470000000002,15.562660000000001
18.58141,16.946920000000002,16.169439999999998,15.732479999999999,15.454
19.93382,18.05179,17.10399,16.69347,16.37095
19.46205,18.07784,17.37359,16.90672,16.651220000000002
19.2963,17.55,16.67011,16.25755,15.927729999999999
19.12181,17.23198,16.21708,15.6724,15.2597
19.52137,18.14882,17.411089999999998,17.01512,16.76823
18.815089999999998,17.80047,17.365879999999997,17.082420000000003,17.03227
20.76701,18.759420000000002,17.41574,16.880679999999998,16.52652
19.89037,17.95684,16.99685,16.575979999999998,16.23153
19.582179999999997,18.434929999999998,17.51586,17.0439,16.7569
18.766579999999998,16.84615,15.86945,15.38301,14.991270000000002
20.418570000000003,18.54242,17.65294,17.22949,16.94059
18.53151,17.43293,16.91072,16.57469,16.39428
19.433729999999997,18.18223,17.42212,17.05035,16.78094
20.17315,18.705479999999998,17.54052,17.0269,16.60707
20.486620000000002,18.632820000000002,17.72573,17.34636,17.034879999999998
18.61744,17.43839,16.91457,16.576529999999998,16.35556
20.40948,18.494,17.5811,17.17377,16.85645
18.85699,17.44635,16.820339999999998,16.51456,16.27129
21.50236,19.31533,17.64218,17.02559,16.70665
18.872320000000002,17.2116,16.399520000000003,16.0021,15.6828
20.48542,18.711479999999998,17.53472,17.03068,16.65297
19.2764,18.143829999999998,17.68083,17.440279999999998,17.29898
17.064329999999998,15.8974,15.431779999999998,15.143670000000002,14.9641
19.69683,18.45932,17.68724,17.263460000000002,17.04025
18.77967,17.70911,17.26399,16.97813,16.82118
20.42315,18.5341,17.58523,17.151329999999998,16.79639
20.04534,18.25659,17.44143,17.06294,16.75485
18.46479,17.39065,16.93916,16.60227,16.46953
19.675320000000003,17.62865,16.51238,16.057170000000003,15.68131
20.289089999999998,18.65973,17.5412,17.05835,16.710810000000002
20.53432,18.27451,16.92821,16.42129,16.041439999999998
18.44431,16.917189999999998,16.26877,15.89342,15.61762
17.75346,16.246920000000003,15.683829999999999,15.38075,15.226320000000001
18.90561,17.11536,16.28213,15.8942,15.571660000000001
21.17009,18.80473,17.352510000000002,16.82078,16.46848
19.89612,18.50913,17.8022,17.42811,17.139020000000002
19.717370000000003,18.017,17.02864,16.59638,16.23144
18.979589999999998,17.51414,16.671570000000003,16.276510000000002,15.954670000000002
19.39282,17.59325,16.68243,16.25981,15.92288
18.1993,17.140610000000002,16.69313,16.350360000000002,16.213929999999998
20.51201,18.37369,17.10869,16.63165,16.29306
22.14462,19.15045,17.66912,17.12151,16.72104
19.30575,17.53107,16.59904,16.11872,15.709529999999999
20.20988,18.72191,17.67691,17.162110000000002,16.838079999999998
20.44637,18.71527,17.6531,17.16819,16.82848
19.09456,17.60856,16.85662,16.42677,16.11776
20.72961,18.76642,17.631120000000003,17.20419,16.91048
18.88554,17.01672,16.13269,15.7112,15.384770000000001
19.63397,18.19705,17.5445,17.1649,16.93169
17.85925,15.844320000000002,14.90712,14.481689999999999,14.107779999999998
20.9593,18.934929999999998,17.89301,17.38334,17.02497
20.93355,18.63778,17.446279999999998,16.94735,16.59975
19.67846,17.787570000000002,16.803320000000003,16.37337,15.984179999999999
20.2983,18.81073,17.93879,17.42711,17.10875
21.229979999999998,18.99716,17.52276,17.00401,16.5902
18.85708,16.99298,16.084529999999997,15.68225,15.331729999999999
19.19811,17.75173,16.91348,16.47194,16.125120000000003
20.02966,18.03239,17.10029,16.70373,16.37183
19.65814,18.32818,17.67641,17.30615,17.0404
20.16972,18.56792,17.5946,17.13277,16.7788
20.86651,18.87954,17.66261,17.152420000000003,16.73473
19.340429999999998,18.17824,17.6998,17.333579999999998,17.18885
20.221970000000002,18.331570000000003,17.11722,16.646910000000002,16.24605
19.99295,18.14014,17.2976,16.790429999999997,16.457929999999998
19.57132,17.69989,16.820510000000002,16.40716,16.074270000000002
20.72084,18.68843,17.670189999999998,17.188589999999998,16.84982
19.64844,18.478939999999998,17.85714,17.49527,17.2627
19.875239999999998,18.28525,17.52639,16.97586,16.612170000000003
19.967029999999998,18.34389,17.62322,17.15541,16.89
18.720589999999998,17.49298,17.03709,16.75591,16.56447
18.47775,17.2023,16.64929,16.32997,16.13113
18.90466,17.69193,16.98665,16.67057,16.353839999999998
20.10078,18.41945,17.43074,17.0549,16.80696
19.2208,17.71903,16.86022,16.40938,16.10104
20.5806,18.63269,17.69618,17.315739999999998,17.02373
19.428,18.21254,17.49585,17.08397,16.834770000000002
19.61958,17.94071,17.043020000000002,16.53175,16.16761
18.439529999999998,16.798560000000002,16.018629999999998,15.62255,15.33559
17.54004,16.16959,15.671970000000002,15.37175,15.21619
19.11744,17.950570000000003,17.36519,17.02551,16.734679999999997
19.32295,17.710520000000002,16.70448,16.20945,15.8898
20.80738,18.75843,17.60833,17.14271,16.84124
21.203039999999998,19.05359,17.785510000000002,17.29888,16.91726
19.07544,17.72506,17.0229,16.63486,16.317339999999998
19.37315,18.05451,17.45886,17.12529,16.82609
19.76044,17.909879999999998,16.85719,16.42774,16.08604
19.81183,18.05745,17.19355,16.72798,16.38469
20.9381,18.830560000000002,17.60717,17.13567,16.76889
19.04963,17.96164,17.5183,17.20654,17.040229999999998
17.61947,16.56639,16.29129,16.12535,15.992989999999999
19.32116,17.99885,17.59996,17.384120000000003,17.2568
19.4642,18.51833,17.72332,17.36861,17.1487
21.251160000000002,18.61899,17.44993,16.93664,16.55584
20.01899,18.029020000000003,17.06435,16.65087,16.30699
19.43104,17.96378,17.09737,16.733060000000002,16.40273
20.90767,18.94292,17.761329999999997,17.26595,16.86553
21.363210000000002,18.94979,17.61749,17.126920000000002,16.78707
20.0201,18.41638,17.43543,16.91605,16.53598
20.00648,18.59331,17.82522,17.4114,17.10112
18.36436,17.2422,16.68561,16.31185,16.16287
19.137970000000003,17.84048,17.09074,16.69918,16.43629
19.2617,18.10701,17.69248,17.42963,17.36071
19.68703,17.88565,17.03541,16.64966,16.35724
21.00679,18.63399,17.54523,17.02432,16.60099
18.63614,17.0012,16.231289999999998,15.81429,15.50844
19.05516,18.09518,17.820439999999998,17.517889999999998,17.43763
19.96988,18.290110000000002,17.42586,17.04053,16.7227
18.77828,17.031370000000003,16.219089999999998,15.850570000000001,15.572679999999998
16.64501,14.804229999999999,13.965160000000001,13.529739999999999,13.205620000000001
20.50955,18.609,17.60306,17.16493,16.81215
19.62075,17.77674,17.06326,16.634520000000002,16.19768
19.411939999999998,18.152829999999998,17.66057,17.37849,17.257939999999998
19.39819,18.13157,17.24505,16.8295,16.56236
18.83172,17.06512,16.20565,15.807820000000001,15.468960000000001
19.73646,18.0841,17.31467,16.87975,16.55929
17.59674,15.78106,14.980179999999999,14.583910000000001,14.275570000000002
19.861279999999997,18.3875,17.6396,17.23777,16.95489
20.095570000000002,18.49097,17.38734,16.87465,16.52671
18.58705,17.3713,16.86947,16.57921,16.441
17.804920000000003,16.680529999999997,16.44635,16.31641,16.25808
20.28589,18.45208,17.61204,17.12525,16.82865
20.3599,18.6522,17.53716,17.01949,16.62053
20.25889,18.46782,17.39195,16.97446,16.60064
19.29412,17.45063,16.42912,15.985079999999998,15.62791
21.671329999999998,19.3784,17.879739999999998,17.33244,16.97279
19.70052,18.51689,17.837329999999998,17.436529999999998,17.266370000000002
19.40822,18.19301,17.41862,17.03656,16.79521
20.49255,18.44027,17.38285,16.92269,16.54875
19.51771,17.81638,16.8748,16.358320000000003,15.9379
19.80836,18.32151,17.424229999999998,16.95784,16.632379999999998
19.64244,17.94061,17.13896,16.72718,16.42515
19.65271,17.66362,16.62895,16.20482,15.875620000000001
19.02301,18.02946,17.64485,17.477520000000002,17.29639
19.07755,17.87462,17.2231,16.76888,16.51591
18.98178,17.06091,16.182879999999997,15.7576,15.428320000000001
18.94294,17.514039999999998,16.77661,16.35849,16.0641
19.56879,18.18719,17.49194,17.10203,16.82914
18.77501,17.88511,17.57723,17.40595,17.30034
19.70988,17.62495,16.31942,15.824470000000002,15.44726
18.46206,16.67202,15.87336,15.48205,15.17566
18.52833,16.80573,15.91172,15.40649,15.062170000000002
20.78043,19.16977,17.72469,17.21718,16.83514
18.95615,17.075879999999998,16.18541,15.774989999999999,15.46535
19.74517,18.4842,17.55808,17.13298,16.83599
18.88239,17.55586,16.76662,16.36018,16.1517
18.711129999999997,16.74983,15.8193,15.386079999999998,15.04851
20.45942,19.0495,17.804289999999998,17.276220000000002,16.85803
20.31585,18.59441,17.665960000000002,17.19864,16.83384
20.60432,18.79515,17.71675,17.30619,17.013939999999998
19.579929999999997,17.6627,16.62187,16.14375,15.812389999999999
19.04992,17.999000000000002,17.62589,17.48198,17.22888
19.206789999999998,17.389129999999998,16.57678,16.17279,15.8475
19.85166,17.99183,17.05687,16.64111,16.32679
17.72229,16.49596,16.06673,15.7708,15.657520000000002
19.7436,17.72534,16.72154,16.28739,15.939210000000001
20.55625,18.74,17.52615,17.064239999999998,16.73089
19.58729,18.29147,17.465889999999998,17.0631,16.75489
19.90669,17.93657,16.8955,16.40278,15.985570000000001
19.92654,18.37722,17.54234,17.12249,16.80546
20.91036,18.76534,17.71539,17.22401,16.856820000000003
19.05744,17.70097,16.8589,16.44809,16.17355
20.55276,18.420560000000002,17.40093,16.93839,16.54234
19.15843,17.28112,16.40077,16.00684,15.637670000000002
20.2641,18.201060000000002,17.07366,16.60695,16.26877
18.02967,17.017210000000002,16.714560000000002,16.53303,16.46004
18.71744,17.37702,16.83042,16.481370000000002,16.25467
19.852339999999998,17.9588,16.83758,16.39105,16.0045
17.65137,16.27135,15.69021,15.36224,15.154679999999999
20.864620000000002,18.74982,17.512220000000003,17.03053,16.66776
19.86906,18.65271,17.85706,17.4234,17.15972
20.34206,18.34211,17.37869,16.92964,16.58856
20.49246,18.79492,17.543039999999998,17.0701,16.77204
19.2487,18.08783,17.43141,17.03784,16.77789
21.367639999999998,19.34271,18.11231,17.57374,17.21963
19.95893,18.0692,16.99372,16.53035,16.186139999999998
20.64718,18.45015,17.153589999999998,16.67976,16.29093
19.879739999999998,18.37697,17.32474,16.948,16.56297
19.09751,17.86373,17.20785,16.8354,16.60639
18.871560000000002,17.58531,16.78029,16.35375,16.05142
20.37143,18.572960000000002,17.54095,17.08911,16.74268
19.94657,18.56758,17.776220000000002,17.37779,17.05076
17.37471,16.242720000000002,15.765229999999999,15.424270000000002,15.148810000000001
20.270139999999998,18.52358,17.61696,17.1247,16.7806
19.80011,17.12132,15.93564,15.33185,14.8885
20.32242,18.80684,17.80669,17.2864,16.89849
19.82088,17.88245,16.79926,16.31232,15.92435
19.67132,18.18103,17.46977,17.08036,16.80654
18.29223,16.3426,15.40134,14.96095,14.617029999999998
19.65401,17.83411,16.97544,16.54806,16.24098
18.77538,17.44353,16.855629999999998,16.49685,16.25587
19.57599,18.40853,17.77506,17.395329999999998,17.18652
19.9864,17.99035,17.01517,16.55796,16.17677
20.15514,18.536720000000003,17.65673,17.18342,16.884079999999997
18.85344,17.45426,16.857229999999998,16.52897,16.29962
19.37135,17.58929,16.65701,16.246560000000002,15.898810000000001
19.08098,17.83596,17.257360000000002,16.89615,16.67691
20.25906,18.54045,17.73059,17.35406,17.038420000000002
18.35042,16.76641,15.95486,15.53825,15.22885
18.84464,17.93938,17.57341,17.24036,17.09874
18.55155,17.393929999999997,16.92384,16.61692,16.39799
20.99295,18.93143,17.66974,17.173779999999997,16.76805
20.109560000000002,18.49595,17.535020000000003,17.11329,16.770410000000002
20.239520000000002,18.624679999999998,17.76953,17.31251,16.92062
20.138479999999998,18.34166,17.47976,17.017020000000002,16.70479
19.14464,17.20136,16.30554,15.88705,15.52411
20.88332,18.765729999999998,17.47268,16.9648,16.60676
19.58139,18.34432,17.59919,17.181720000000002,16.92067
19.98132,18.054779999999997,16.992620000000002,16.44904,15.98714
17.26724,15.3883,14.459029999999998,13.940879999999998,13.54395
20.77757,18.76509,17.445220000000003,16.94049,16.58888
20.60428,18.552770000000002,17.377679999999998,16.90312,16.51595
21.05499,18.94748,17.71245,17.21622,16.87901
20.30586,18.4975,17.65266,17.25617,16.9564
20.89414,18.796870000000002,17.66382,17.14197,16.71191
20.35399,18.630689999999998,17.61916,17.11656,16.70936
17.24074,15.36895,14.54364,14.13783,13.835370000000001
19.58861,17.61094,16.48167,16.02329,15.611970000000001
20.31164,18.25275,17.15118,16.69993,16.305999999999997
19.27884,17.9508,17.37269,17.04375,16.81798
17.88976,16.530160000000002,16.010820000000002,15.69305,15.53553
18.93889,17.34799,16.544620000000002,16.13941,15.833839999999999
19.601010000000002,18.3273,17.52099,17.099510000000002,16.81656
18.75164,17.13211,16.31176,15.870829999999998,15.554770000000001
19.13506,17.35935,16.544520000000002,16.16459,15.83009
21.03409,18.904529999999998,17.63944,17.1835,16.824170000000002
20.57741,18.535320000000002,17.17867,16.6745,16.38056
20.1554,18.12591,17.00479,16.55339,16.19687
20.463829999999998,18.66708,17.60874,17.11995,16.804170000000003
17.92389,16.91163,16.61484,16.331789999999998,16.22716
18.68243,17.450210000000002,16.69602,16.30177,16.08248
19.21913,18.06503,17.5096,17.12226,16.91206
18.81017,17.322670000000002,16.46388,15.97684,15.65942
19.15158,18.0993,17.65798,17.396420000000003,17.2831
19.40408,17.41541,16.44876,15.973820000000002,15.55838
20.87134,18.72764,17.36293,16.79025,16.47554
20.58755,18.60495,17.09882,16.55746,16.22568
19.63012,18.56408,17.76851,17.34303,17.05259
19.38231,18.12102,17.48017,17.06204,16.76056
20.53365,18.333460000000002,17.182660000000002,16.67942,16.27134
18.91067,17.21799,16.41414,16.059829999999998,15.74957
19.40334,17.48143,16.43948,15.98383,15.61237
17.30658,15.426070000000001,14.618039999999999,14.22354,13.93229
20.34246,18.416420000000002,17.40021,16.96324,16.58294
20.11962,18.62728,17.71163,17.28292,16.971420000000002
19.74661,18.44715,17.68499,17.31369,16.99994
17.78239,16.69789,16.076829999999998,15.71393,15.429620000000002
19.338729999999998,17.69479,16.8856,16.49953,16.211579999999998
19.08822,17.653029999999998,16.98974,16.60618,16.37312
19.4658,18.19481,17.60476,17.27522,17.09218
19.2369,17.8036,17.0719,16.652279999999998,16.36535
18.543789999999998,17.33971,16.77156,16.41398,16.23893
21.16385,18.98058,17.56885,17.06324,16.690920000000002
18.14767,16.656779999999998,15.87766,15.49655,15.2261
20.31567,18.636670000000002,17.713729999999998,17.31449,17.06489
19.686970000000002,17.98509,17.184260000000002,16.686870000000003,16.387710000000002
19.76835,18.41452,17.79701,17.410989999999998,17.18945
20.27891,18.65155,17.55806,17.02241,16.70424
18.637929999999997,17.32313,16.74266,16.412589999999998,16.21452
18.93742,17.932000000000002,17.53311,17.22644,17.0461
18.53591,17.266370000000002,16.66447,16.38324,16.17576
20.96433,19.08077,17.50617,16.94856,16.580679999999997
20.6911,18.77202,17.61137,17.11038,16.77659
18.0316,16.614320000000003,15.938379999999999,15.54924,15.30381
20.01719,18.106820000000003,16.95342,16.509079999999997,16.23323
19.38374,17.35781,16.37639,15.899460000000001,15.58593
17.668039999999998,16.66977,16.39,16.179489999999998,16.052870000000002
20.74411,18.63656,17.3968,16.91325,16.56411
20.90348,19.17403,17.67856,17.17098,16.81324
20.34156,18.39544,17.29994,16.88053,16.5619
17.19838,15.28956,14.447479999999999,14.05021,13.74901
20.64978,18.69975,17.58156,17.13202,16.79701
19.74587,18.21444,17.515320000000003,17.102870000000003,16.880110000000002
16.39037,14.476270000000001,13.62496,13.20587,12.89865
17.40175,15.910120000000001,15.20376,14.81301,14.52401
17.980729999999998,16.99409,16.643179999999997,16.46903,16.32059
19.06176,17.86739,17.307000000000002,16.98488,16.87453
19.77129,17.87953,16.79064,16.340310000000002,15.97693
20.44667,18.691,17.2394,16.70449,16.33951
20.522170000000003,18.5595,17.36494,16.849439999999998,16.45284
19.91431,17.96483,16.93013,16.49396,16.12753
19.721410000000002,18.37378,17.68016,17.26967,17.00562
19.85887,18.21874,17.51045,17.103189999999998,16.99669
19.18833,18.16695,17.7336,17.4216,17.39759
19.9242,18.13199,17.24785,16.85875,16.555320000000002
20.51623,18.70727,17.662370000000003,17.167370000000002,16.74452
20.34359,18.597620000000003,17.41287,16.920579999999998,16.59855
20.81515,18.70564,17.41976,16.90179,16.60115
20.17986,18.39172,17.54472,17.030820000000002,16.64583
19.16694,17.50681,16.60608,16.15621,15.856520000000002
19.85213,17.99916,16.90896,16.47072,16.10531
20.09317,18.158820000000002,17.155260000000002,16.712020000000003,16.373520000000003
19.157770000000003,18.23684,17.64232,17.30321,17.11551
20.93309,18.98369,17.76383,17.27958,16.869320000000002
17.43348,15.447989999999999,14.56131,14.10865,13.701210000000001
20.433120000000002,18.651429999999998,17.73901,17.34617,17.04291
