u,g,r,i,z,redshift
18.68356,17.835079999999998,17.69061,17.47873,17.34058,0.0559373
19.93595,18.559839999999998,17.78438,17.38195,17.08676,0.117048
18.97176,17.75626,17.23356,16.933889999999998,16.76596,0.0498944
20.47955,18.34101,17.337770000000003,16.80556,16.39687,0.1342
17.91924,16.46635,15.79623,15.44115,15.21618,0.0285628
19.3783,17.82209,16.95639,16.523239999999998,16.20585,0.0902839
20.00226,18.0961,17.625770000000003,17.27492,17.41773,0.056801199999999996
18.2211,16.98506,16.295579999999998,15.91509,15.6416,0.10222300000000001
19.48987,17.72713,16.87274,16.48011,16.15016,0.08682469999999999
20.61178,18.67014,17.4488,16.96099,16.567429999999998,0.168186
19.55162,18.031229999999997,17.48098,17.2042,17.017210000000002,0.0907819
17.2364,15.49659,14.7987,14.41254,14.175670000000002,0.0396642
19.158820000000002,17.95875,17.604229999999998,17.39728,17.35396,0.032555
16.92117,15.14546,14.3352,13.918,13.56856,0.0281074
18.69802,17.63513,17.13961,16.85659,16.689610000000002,0.0362028
19.70994,18.00638,17.061510000000002,16.61741,16.299229999999998,0.141337
18.497339999999998,17.0505,16.46201,16.09788,15.89448,0.07866419999999999
19.31346,17.7712,16.77468,16.34929,16.01661,0.139374
19.544439999999998,17.81981,16.97514,16.58026,16.27776,0.069489
19.48565,17.60812,16.71235,16.31181,15.953129999999998,0.069469
19.66227,18.268539999999998,17.55668,17.11036,16.853260000000002,0.0962584
20.52985,18.63259,17.842370000000003,17.46423,17.19277,0.06818610000000001
19.61486,18.11918,17.371660000000002,17.042379999999998,16.80544,0.113193
20.715339999999998,18.86204,17.705479999999998,17.258570000000002,16.883960000000002,0.15323499999999998
20.03596,18.088820000000002,17.19813,16.79565,16.47864,0.0704133
17.80592,16.75479,16.32788,16.03215,15.87125,0.0492772
16.29522,15.05865,14.48369,14.215489999999999,14.001470000000001,0.019363400000000003
17.759529999999998,16.802970000000002,16.593629999999997,16.38625,16.26199,0.05105
19.80934,18.03545,17.157610000000002,16.872989999999998,16.45713,0.0698726
20.407770000000003,18.616,17.72481,17.35112,17.016679999999997,0.0935659
19.18447,18.05888,17.65907,17.387970000000003,17.17982,0.102048
18.6051,16.764960000000002,15.957920000000001,15.55715,15.26016,0.0516351
19.280179999999998,17.45973,16.603720000000003,16.21186,15.910689999999999,0.05930409999999999
20.05424,18.47353,17.67794,17.3105,17.06522,0.136113
19.45522,18.52958,18.05188,17.5303,16.83294,0.0483377
18.863570000000003,17.352439999999998,16.88457,16.55369,16.35997,0.0650908
18.38824,16.63012,15.85326,15.500179999999999,15.220889999999999,0.049727099999999996
21.06546,18.996170000000003,17.53967,17.02507,16.67902,0.24355
17.158839999999998,15.652970000000002,14.9882,14.6523,14.435039999999999,0.0508819
20.99525,19.01442,17.75013,17.277160000000002,16.90294,0.204552
18.43177,17.35965,16.79182,16.53227,16.236539999999998,0.021381099999999997
21.25504,18.985529999999997,17.89441,17.37369,16.955579999999998,0.0970882
18.994139999999998,17.655929999999998,16.93402,16.48772,16.1831,0.0948207
20.20215,18.26325,17.23187,16.79271,16.44285,0.0986929
19.74859,18.50735,17.82335,17.46566,17.23121,0.0687675
19.411270000000002,17.33023,16.35108,15.88362,15.49811,0.0687257
20.1794,18.42391,17.65025,17.20589,16.9545,0.0693473
19.186,17.47133,16.55378,16.15042,15.78026,0.10278599999999999
18.05507,16.61448,15.96246,15.56049,15.272260000000001,0.0347897
19.13052,18.18733,17.79093,17.55292,17.35512,0.034436800000000004
19.56104,17.744229999999998,16.86934,16.46102,16.149520000000003,0.114916
19.02944,17.3434,16.55395,16.19412,15.91075,0.10409500000000001
18.570610000000002,17.336679999999998,16.7679,16.482860000000002,16.2362,0.021592700000000003
20.90195,18.701320000000003,17.4772,16.92972,16.54178,0.17658900000000002
17.862170000000003,16.65857,16.109579999999998,15.78589,15.56325,0.0355043
18.64034,17.514329999999998,16.96875,16.607789999999998,16.3579,0.0482057
20.11524,18.08171,17.150370000000002,16.706570000000003,16.35428,0.066613
18.05463,16.677220000000002,15.901760000000001,15.46631,15.15905,0.0409644
19.54113,17.82228,17.02894,16.63191,16.37996,0.0283493
16.5587,14.602229999999999,13.688410000000001,13.233820000000001,12.89933,0.0265817
19.992070000000002,18.28893,17.27863,16.77264,16.39687,0.0937548
19.25583,17.49737,16.65858,16.24231,15.9363,0.0397856
19.68905,18.18553,17.62314,17.23925,17.07714,0.0987132
21.19566,19.02937,17.51925,16.9688,16.61288,0.250521
19.1769,17.263820000000003,16.34553,15.901860000000001,15.5797,0.0764273
19.63342,18.26728,17.50246,17.084979999999998,16.81321,0.129146
20.942870000000003,18.89444,17.59345,17.0361,16.64048,0.183527
19.99951,18.42137,17.56513,17.08673,16.783839999999998,0.10496199999999999
20.10071,18.00879,16.77429,16.245420000000003,15.822829999999998,0.13449
20.22564,18.28892,17.33993,16.93011,16.58439,0.0828741
16.434910000000002,15.07345,14.47618,14.1647,13.97914,0.0245645
20.34206,18.60966,17.60693,17.110960000000002,16.72144,0.10550799999999999
17.1875,15.691939999999999,14.904539999999999,14.458879999999999,14.15189,0.0488821
20.47462,18.4602,17.37646,16.9203,16.56203,0.142898
17.341920000000002,15.41884,14.46381,14.05251,13.746870000000001,0.052950699999999996
19.24841,18.215770000000003,17.62882,17.18368,16.99796,0.123234
22.262929999999997,19.1954,17.54876,16.87455,16.431160000000002,0.323297
19.41658,17.41798,16.34083,15.860470000000001,15.50598,0.145227
19.04792,17.08288,16.21879,15.8126,15.479989999999999,0.055042499999999994
19.040329999999997,17.527420000000003,16.79873,16.36385,16.07838,0.0860202
19.8823,18.33756,17.36965,16.87927,16.55927,0.14989
19.26895,17.897000000000002,17.08823,16.65887,16.31287,0.117469
20.59694,18.56581,17.21559,16.700329999999997,16.349520000000002,0.21873800000000002
19.144470000000002,18.0846,17.59906,17.261779999999998,17.09146,0.118218
19.62621,18.12116,17.56955,17.27895,17.09027,0.053778599999999996
21.382720000000003,19.0779,17.50301,17.0606,16.67537,0.148662
20.3321,18.49164,17.544079999999997,17.08693,16.70749,0.08092739999999998
20.17437,18.41916,17.72231,17.36206,17.07089,0.0879654
20.38257,18.87487,17.912589999999998,17.45415,17.072960000000002,0.12673399999999999
18.439870000000003,16.811510000000002,15.97667,15.51891,15.153310000000001,0.059475599999999997
19.50555,18.30667,17.613329999999998,17.2323,16.892139999999998,0.14978699999999998
20.93654,18.87743,17.82368,17.363870000000002,17.00611,0.110143
19.80098,18.38804,17.69714,17.37027,17.0245,0.124655
19.538520000000002,17.70037,16.61326,16.11392,15.692929999999999,0.122946
19.61647,17.86935,16.99754,16.497629999999997,16.0858,0.07161000000000001
19.11711,17.78724,17.32331,17.03151,16.88997,0.0818842
19.6663,18.29547,17.60011,17.18425,16.87387,0.0654295
20.57197,18.702560000000002,17.664460000000002,17.20431,16.829320000000003,0.116178
18.37154,16.61575,15.82615,15.45173,15.16223,0.0393851
19.76904,18.13922,17.25613,16.77757,16.381,0.058070000000000004
20.526,18.311770000000003,17.03978,16.55636,16.20095,0.219092
20.22605,18.15139,16.93304,16.4263,16.05325,0.167682
18.72362,17.47655,17.05346,16.864420000000003,16.85726,0.026804
20.948829999999997,18.768829999999998,17.6965,17.25631,16.86713,0.124001
18.78035,17.24095,16.46097,16.039460000000002,15.79226,0.098248
18.319029999999998,17.08171,16.39741,15.992360000000001,15.754229999999998,0.0950025
18.36743,17.0551,16.61658,16.39516,16.22245,0.021244
20.00079,18.26889,17.067320000000002,16.56242,16.21846,0.19963499999999998
20.187620000000003,18.60325,17.81695,17.31984,17.09282,0.102158
20.15532,18.463720000000002,17.55685,17.11174,16.75496,0.0878543
20.03144,18.41335,17.64785,17.28301,17.04352,0.0575179
19.978620000000003,18.45644,17.78523,17.47605,17.30046,0.0237649
16.556379999999997,14.97037,14.282029999999999,13.96441,13.673210000000001,0.0270462
20.43355,18.89524,17.84696,17.303179999999998,17.090970000000002,0.165824
20.5081,18.35575,17.11589,16.59225,16.281029999999998,0.190669
19.614710000000002,18.476760000000002,17.87686,17.51921,17.37313,0.153501
19.75529,18.45936,17.521,17.08925,16.8316,0.175586
17.95324,17.040370000000003,16.706879999999998,16.601760000000002,16.53819,0.023628599999999996
19.134529999999998,17.92494,17.41168,17.12946,16.98538,0.0607256
20.42665,18.52455,17.3453,16.84842,16.468220000000002,0.17215899999999998
19.55946,18.36136,17.782510000000002,17.41507,17.20682,0.103934
19.4582,18.23499,17.75835,17.40249,17.1482,0.0619335
15.78101,14.496870000000001,13.826970000000001,13.484420000000002,13.13665,0.011705799999999999
18.47595,16.6433,15.816329999999999,15.60476,15.07809,0.0576775
18.89743,17.04031,16.12651,15.70955,15.411470000000001,0.0931313
17.7029,16.53878,16.06322,15.78379,15.53972,0.030773200000000004
19.20461,17.589779999999998,16.61729,16.139470000000003,15.80649,0.141483
19.81483,18.3349,17.48779,17.0473,16.75507,0.13159200000000001
18.815089999999998,17.86205,17.59485,17.441029999999998,17.3882,0.0366421
20.23616,18.2454,17.14816,16.67539,16.34402,0.152408
19.4861,17.96694,16.96786,16.50785,16.180529999999997,0.200132
19.74175,18.01105,17.07484,16.66619,16.355829999999997,0.119407
18.370279999999998,16.52113,15.700460000000001,15.28326,14.993329999999998,0.0759983
17.6175,15.84251,15.027320000000001,14.62236,14.322379999999999,0.037512199999999996
20.65849,18.5033,17.55424,17.06641,16.6738,0.111402
18.683239999999998,17.67998,17.35445,17.08793,16.94717,0.0670915
19.63089,17.97109,17.13382,16.7204,16.42926,0.0946053
20.67987,18.86007,17.805870000000002,17.3365,16.96404,0.130986
18.51466,16.98026,16.17306,15.75135,15.41634,0.0899059
18.65117,17.741229999999998,17.51091,17.23527,17.12197,0.064362
20.72024,18.75291,17.810470000000002,17.38726,17.020889999999998,0.09467080000000001
19.6325,18.20959,17.507929999999998,17.121879999999997,16.87884,0.0836745
17.86101,16.87671,16.52962,16.27006,16.08932,0.025711200000000003
19.959139999999998,18.2276,17.38769,16.991239999999998,16.68497,0.0725967
18.698079999999997,17.24842,16.56711,16.19974,16.03061,0.0849053
20.35588,18.39813,17.44495,17.03302,16.66722,0.0867294
17.85623,16.278579999999998,15.54868,15.15179,14.85808,0.0678974
20.56418,18.86311,17.688679999999998,17.25293,16.86952,0.160374
18.05326,16.8327,16.23599,15.918829999999998,15.658489999999999,0.0269808
19.789720000000003,18.29671,17.480320000000003,17.0313,16.7199,0.0973169
20.69463,18.502879999999998,17.27771,16.795560000000002,16.43154,0.173023
20.93919,18.688229999999997,17.42152,16.92975,16.568170000000002,0.176896
19.62142,18.395970000000002,17.751520000000003,17.344929999999998,17.12426,0.0642307
19.16377,17.88281,17.16425,16.76324,16.49522,0.12063
20.2915,18.70685,17.54489,17.07092,16.76598,0.259891
19.688489999999998,18.47735,17.663339999999998,17.255470000000003,16.964470000000002,0.162674
20.841739999999998,18.8964,17.64828,17.14721,16.81666,0.17009200000000002
19.502779999999998,18.33389,17.50069,17.02921,16.70624,0.163403
19.17332,17.352120000000003,16.38534,15.956660000000001,15.631170000000001,0.112398
19.54949,17.58598,16.64678,16.246579999999998,15.89727,0.0985177
20.07028,18.61121,17.81532,17.398239999999998,17.094829999999998,0.0770406
21.30444,19.48201,17.83599,17.27226,16.91356,0.262151
19.68414,18.36816,17.78514,17.49276,17.25432,0.0343035
21.34817,18.9134,17.8355,17.2432,16.86235,0.164742
18.92085,17.55249,17.00544,16.66488,16.41604,0.045524699999999994
19.04374,17.76162,17.26168,16.92888,16.7526,0.0897266
19.920379999999998,18.08533,17.19655,16.80901,16.43992,0.0619693
19.29089,18.22405,17.77665,17.4726,17.29684,0.0619955
20.26521,18.36685,17.49286,17.10501,16.795370000000002,0.08091720000000001
19.1368,17.92277,17.332929999999998,17.01152,16.82947,0.029577499999999996
17.66664,16.452679999999997,15.98652,15.77462,15.74148,0.0176388
19.79539,18.2304,17.50429,17.088260000000002,16.78335,0.0792603
19.179679999999998,17.9695,17.28407,16.89929,16.62394,0.104795
18.91245,17.20743,16.42427,15.9967,15.59082,0.08360089999999999
19.19827,17.61804,16.78025,16.346629999999998,16.02657,0.11436500000000001
17.95532,16.8902,16.43967,16.11434,15.97451,0.0829172
20.29459,18.685,17.8964,17.42887,17.011770000000002,0.06535319999999999
19.99173,18.48732,17.67415,17.28313,16.980710000000002,0.113685
18.30024,17.28269,16.99521,16.82986,16.776970000000002,0.035540300000000004
18.859,17.42973,16.689510000000002,16.26919,15.987620000000001,0.0793205
20.28425,18.25356,17.00827,16.53228,16.1322,0.16988599999999998
19.37451,17.5354,16.530179999999998,16.09645,15.755939999999999,0.141099
20.599120000000003,18.64076,17.39947,16.930039999999998,16.5639,0.179147
19.802229999999998,18.28537,17.66408,17.262610000000002,16.967389999999998,0.03673680000000001
20.49494,18.66871,17.50208,17.04167,16.70317,0.169511
19.99963,18.03371,17.0409,16.607979999999998,16.256970000000003,0.10083400000000001
19.94981,18.6508,17.86664,17.488879999999998,17.21914,0.188581
18.22178,17.02282,16.67821,16.51701,16.46095,0.0361641
19.44347,17.75725,16.91613,16.468239999999998,16.09937,0.0506275
17.23087,15.839020000000001,15.199060000000001,14.839479999999998,14.569139999999999,0.0429449
19.53189,17.35419,16.21516,15.738979999999998,15.373070000000002,0.143509
20.678729999999998,18.91139,17.94003,17.4706,17.08416,0.0987579
21.40009,19.13589,17.5973,17.03911,16.63455,0.22730100000000003
20.37915,18.23634,17.076060000000002,16.60472,16.19102,0.142101
17.69675,15.691770000000002,14.763620000000001,14.311960000000001,13.977079999999999,0.0511734
19.35179,17.897920000000003,17.168020000000002,16.77251,16.42118,0.100013
20.62446,18.95663,17.77502,17.23408,16.77741,0.139571
18.82056,16.94878,16.022389999999998,15.5377,15.270179999999998,0.0532856
21.10386,19.376089999999998,17.84056,17.30636,16.94254,0.198959
20.096629999999998,18.05203,17.13801,16.74483,16.40837,0.0926857
19.16231,18.17145,17.76185,17.68175,17.52105,0.04545
20.07457,18.53981,17.65342,17.28187,17.07551,0.100875
19.10781,17.55879,16.79791,16.399739999999998,16.08969,0.103683
20.3894,18.411260000000002,17.33815,16.8709,16.504920000000002,0.120497
19.04992,17.73503,16.984,16.60016,16.321939999999998,0.137216
18.8562,17.88936,17.4307,17.145529999999997,17.02563,0.112122
19.630329999999997,18.32591,17.55875,17.119770000000003,16.835639999999998,0.0848577
19.73108,17.86971,16.686020000000003,16.21801,15.84079,0.16586800000000002
19.57377,17.88179,16.98794,16.51361,16.19455,0.081613
19.52688,18.094520000000003,17.30193,16.92472,16.613879999999998,0.149176
18.689020000000003,17.28807,16.59978,16.20566,15.899510000000001,0.0596386
19.1561,17.22119,16.39479,15.996379999999998,15.702820000000001,0.06592039999999999
20.63851,18.74504,17.4503,16.93778,16.57408,0.187472
19.28218,18.02104,17.41665,17.064970000000002,16.86337,0.059631899999999995
20.08405,18.29368,17.318189999999998,16.86647,16.569979999999997,0.146875
19.09575,17.36968,16.48978,16.11925,15.81603,0.09460210000000001
20.25546,18.84495,17.86937,17.44869,17.14323,0.188607
20.57531,18.73428,17.58073,17.136689999999998,16.81317,0.170292
19.8666,17.83001,16.68245,16.2351,15.833089999999999,0.14937899999999998
20.13824,18.24215,17.31063,16.9131,16.557660000000002,0.08433560000000001
17.70919,16.36615,15.832360000000001,15.53236,15.345260000000001,0.034457
20.00319,18.567220000000002,16.66967,16.3932,16.32113,0.128584
18.97482,17.91086,17.278,16.97107,16.814529999999998,0.126468
18.98528,17.79638,17.274639999999998,16.93927,16.83277,0.0905622
18.42015,17.35594,16.8646,16.53874,16.345579999999998,0.057812999999999996
17.82585,16.110210000000002,15.2295,14.772070000000001,14.448929999999999,0.0792494
19.39594,18.015439999999998,17.3807,16.96976,16.70435,0.0895258
20.34594,18.62637,17.70572,17.3291,16.98839,0.0837113
19.73511,17.8339,16.788970000000003,16.37763,15.99859,0.121045
19.838260000000002,18.49833,17.6847,17.29565,17.00178,0.10137
18.80235,17.331770000000002,16.559520000000003,16.18852,15.928320000000001,0.100148
20.37762,18.50927,17.53803,17.12796,16.79585,0.10844300000000001
19.61444,17.57553,16.59458,16.18303,15.85925,0.129946
20.30767,18.44455,17.3836,16.93712,16.61482,0.15920399999999998
19.827170000000002,18.3753,17.53902,17.07876,16.81624,0.162394
18.9201,17.92314,17.531029999999998,17.25305,17.15419,0.0671412
19.3624,17.92841,17.29876,16.94004,16.70335,0.07904580000000001
20.39163,18.38614,17.19602,16.71643,16.34285,0.175696
19.25968,17.94514,17.43385,17.12673,16.9999,0.0702297
19.41365,17.69581,16.80722,16.42354,16.10724,0.0728018
16.84816,15.34441,14.66969,14.34027,14.09973,0.0406948
20.26299,18.82388,17.6084,17.087320000000002,16.75599,0.25098000000000004
19.743470000000002,18.26016,17.58395,17.22622,16.95598,0.0887304
19.157989999999998,17.64633,17.16124,16.84759,16.57558,0.0448709
18.08231,17.102970000000003,16.73498,16.51417,16.364179999999998,0.0446109
20.00316,18.16921,17.17527,16.75984,16.38964,0.111047
19.6822,18.45366,17.85991,17.54661,17.2611,0.129852
20.89761,18.83074,17.573610000000002,17.13549,16.81824,0.20758800000000002
19.546770000000002,18.31685,17.687820000000002,17.32056,17.05925,0.12455999999999999
19.91437,18.03037,17.07951,16.6612,16.325,0.095289
20.33004,18.6281,17.56471,17.0837,16.81355,0.201711
18.56485,16.99258,16.16938,15.722339999999999,15.38176,0.088904
20.59759,18.61342,17.47608,17.02522,16.67118,0.156798
21.1232,19.081970000000002,17.73396,17.218239999999998,16.901529999999998,0.23728200000000002
20.79791,18.715139999999998,17.469170000000002,16.948220000000003,16.551460000000002,0.184081
19.62275,17.88416,16.89967,16.419320000000003,16.072020000000002,0.14716700000000002
20.62229,18.93702,17.91285,17.45681,17.090970000000002,0.220678
20.5058,18.5312,17.48084,17.0458,16.70128,0.130793
16.44605,14.605429999999998,13.75681,13.32818,13.004669999999999,0.028426599999999996
19.281660000000002,17.80286,16.90348,16.493,16.18832,0.14373699999999998
18.19676,17.0069,16.55276,16.29648,16.238410000000002,0.0455703
17.09795,16.049220000000002,15.55101,15.15192,14.9561,0.09462410000000002
19.72758,18.26916,17.28143,16.77235,16.4088,0.147473
18.51013,16.651629999999997,15.892879999999998,15.53969,15.303120000000002,0.0809406
19.88705,17.93277,16.883,16.40782,16.04356,0.117289
20.96625,18.96745,17.7585,17.27415,16.91124,0.18628599999999998
19.068720000000003,17.82048,17.30451,16.97901,16.725929999999998,0.06552469999999999
19.32103,17.245810000000002,16.29917,15.848920000000001,15.47821,0.0804477
19.467489999999998,17.7114,16.7244,16.38849,16.21107,0.168356
20.59176,18.68863,17.805770000000003,17.39751,17.09361,0.11530599999999999
20.86205,18.93456,17.84649,17.35164,16.9277,0.113728
17.705389999999998,15.811060000000001,14.96408,14.54064,14.20805,0.0375731
19.97213,18.44774,17.59285,17.19734,16.90561,0.142522
19.539939999999998,18.41035,17.78588,17.41866,17.21273,0.109998
18.99362,17.74918,17.196089999999998,16.88193,16.66072,0.12215799999999999
19.91307,18.293020000000002,17.32836,16.838420000000003,16.421110000000002,0.09834780000000001
17.9195,15.954629999999998,15.02912,14.579329999999999,14.2376,0.056768200000000005
19.6602,18.18011,17.51628,17.1615,16.93603,0.08101339999999999
20.437720000000002,18.47295,17.11946,16.54549,16.1391,0.180497
20.80017,18.94989,17.74194,17.2304,16.867810000000002,0.174394
19.599729999999997,18.010289999999998,17.15779,16.74558,16.44825,0.106325
20.58503,18.69421,17.49021,16.96182,16.62787,0.17544
20.5282,18.79584,17.72879,17.2582,16.98475,0.18086
19.51909,17.798579999999998,16.902279999999998,16.490679999999998,16.152479999999997,0.118727
20.5065,18.28569,17.05513,16.48692,16.01011,0.147425
20.27856,18.47457,17.525579999999998,17.11915,16.78357,0.0883811
19.51274,18.1986,17.56086,17.15664,16.93441,0.08118500000000001
19.81148,17.7405,16.50329,15.99976,15.640620000000002,0.176281
18.965889999999998,17.95301,17.633329999999997,17.38199,17.35446,0.0545259
20.61365,18.63764,17.585810000000002,17.15297,16.86836,0.155935
19.24108,17.33205,16.48705,16.082060000000002,15.750079999999999,0.043461599999999996
21.4651,19.14292,17.52303,16.92911,16.55639,0.278196
20.24155,18.44654,17.49798,17.04439,16.75829,0.107874
19.36273,18.315260000000002,17.68895,17.28986,17.08972,0.08278619999999999
19.47756,17.7947,16.82694,16.33091,16.00677,0.10251099999999999
20.270570000000003,18.233320000000003,17.26116,16.77254,16.372729999999997,0.07966519999999999
21.174220000000002,18.982870000000002,17.62069,17.08513,16.74054,0.218529
18.89423,17.59144,16.94487,16.565279999999998,16.37245,0.14891600000000002
20.39552,18.542579999999997,17.39763,16.837970000000002,16.43745,0.190406
19.741039999999998,18.42834,17.57024,17.1297,16.86917,0.171752
20.2052,18.255110000000002,17.02297,16.51194,16.109389999999998,0.164573
20.14313,18.39161,17.41902,16.94185,16.56364,0.125145
20.32911,18.479229999999998,17.45544,17.02497,16.649620000000002,0.11508099999999999
18.10236,16.85744,16.293,15.905920000000002,15.719370000000001,0.0825323
19.79045,18.03025,17.009439999999998,16.57994,16.23249,0.11772
19.08275,17.59382,16.81051,16.407020000000003,16.09903,0.119083
20.42253,18.43335,17.38579,16.945420000000002,16.56571,0.131044
19.4381,18.05827,17.268060000000002,16.83739,16.50624,0.125852
19.67596,17.97189,17.02524,16.6004,16.23066,0.117728
18.603820000000002,17.03964,16.24806,15.836470000000002,15.408529999999999,0.0244301
19.786089999999998,18.56394,17.67475,17.19324,16.902910000000002,0.20318
17.71484,16.16989,15.40903,14.97137,14.68406,0.0812431
19.02567,17.734289999999998,17.13389,16.77346,16.488410000000002,0.08079860000000001
19.80939,18.12845,17.10691,16.68243,16.356170000000002,0.14176
19.28514,18.06701,17.539070000000002,17.18437,17.02926,0.116796
17.76735,16.72355,16.39968,16.145570000000003,16.096510000000002,0.0529758
19.92448,17.91773,16.88305,16.425,16.046889999999998,0.106307
19.96068,18.588910000000002,17.86262,17.45701,17.11463,0.08621000000000001
18.75839,16.84996,15.918420000000001,15.495270000000001,15.167539999999999,0.09004069999999999
20.26671,18.55136,17.51286,17.09196,16.78231,0.157607
19.33373,18.01706,17.38072,17.05116,16.81435,0.0653098
17.42921,16.36253,16.0334,15.793439999999999,15.640170000000001,0.036192300000000004
19.30771,17.89894,17.25206,16.88156,16.665370000000003,0.0701149
20.470570000000002,18.586920000000003,17.56275,17.10595,16.74851,0.141153
21.110770000000002,18.80939,17.6204,17.10484,16.65098,0.12843800000000002
18.2037,16.881729999999997,16.26519,15.951070000000001,15.68948,0.041237800000000005
18.2351,17.32617,16.94901,16.655739999999998,16.45701,0.0413853
19.414189999999998,18.08425,17.423289999999998,17.01803,16.78659,0.0807257
19.65098,18.02611,17.23328,16.84936,16.59711,0.0309399
19.25682,17.49614,16.69119,16.22185,15.87251,0.049851
19.42776,18.16686,17.62585,17.262729999999998,17.01282,0.06906749999999999
19.59554,18.53435,18.00696,17.63505,17.460420000000003,0.14530099999999999
20.01653,18.6728,17.85332,17.40188,17.107860000000002,0.176552
20.58138,18.19602,17.253120000000003,16.81604,16.49942,0.089891
18.4177,17.30361,16.79501,16.48078,16.3891,0.0763884
19.48301,17.61686,16.64075,16.16929,15.813920000000001,0.0881577
19.3758,17.46197,16.194010000000002,15.56218,15.07536,0.08730089999999999
18.76116,21.18303,17.332910000000002,16.88879,17.24442,0.0506282
20.33557,18.4906,17.32695,16.84574,16.46671,0.143324
18.6755,17.48958,17.061120000000003,16.75589,16.54315,0.032667
19.24417,18.22396,17.83566,17.582420000000003,17.43071,0.0718797
20.14762,18.26807,17.34405,16.923289999999998,16.62182,0.104941
19.42785,17.844739999999998,17.10603,16.647879999999997,16.33351,0.062230999999999995
21.233929999999997,18.81017,17.64734,17.13384,16.74117,0.144288
19.07165,18.135279999999998,17.80725,17.55013,17.45776,0.0699294
19.45531,17.62112,16.760170000000002,16.32824,16.019460000000002,0.063388
18.37075,16.66978,15.94421,15.62491,15.36535,0.0312529
17.98956,16.12867,15.215279999999998,14.73143,14.32265,0.0359845
18.3277,17.09914,16.586479999999998,16.34556,16.08224,0.031355900000000006
20.467029999999998,18.58173,17.62566,17.23261,16.90501,0.129103
20.787979999999997,18.45627,17.097189999999998,16.56693,16.21862,0.224933
17.97222,16.43802,15.65249,15.21485,14.84379,0.0458473
19.721,17.89715,16.97551,16.52905,16.20759,0.0808746
18.605620000000002,17.59561,17.3745,17.197789999999998,17.15845,0.0378804
20.81056,19.01557,17.76752,17.27222,16.911360000000002,0.19735
19.739420000000003,17.73268,16.72545,16.31401,15.96585,0.11820599999999999
20.3128,18.598770000000002,17.72615,17.15561,16.723879999999998,0.0641988
20.77131,18.69991,17.590999999999998,17.10826,16.738310000000002,0.170756
20.27887,18.39333,17.24335,16.81249,16.46237,0.16053599999999998
19.75246,18.17612,17.46369,17.1334,16.85388,0.0475347
20.38413,18.463829999999998,17.34224,16.86036,16.557760000000002,0.155166
19.05455,17.28914,16.38026,15.985970000000002,15.673429999999998,0.11547400000000001
21.324360000000002,19.13965,17.69807,17.1509,16.78194,0.24973099999999998
20.65616,18.69296,17.52704,17.03078,16.642120000000002,0.14719000000000002
20.45823,18.88629,17.76442,17.239,16.8763,0.138199
19.01892,17.64014,17.10455,16.76576,16.55276,0.06611449999999999
18.4577,17.280379999999997,16.75994,16.43954,16.23086,0.0717715
19.60049,18.25613,17.55246,17.15599,16.933,0.073085
19.190170000000002,17.7146,17.02691,16.66274,16.38583,0.10013899999999999
18.76235,17.23518,16.42938,16.02027,15.7087,0.0814615
18.8048,18.06094,17.39015,17.09889,16.67212,0.149594
20.82345,18.91651,17.67815,17.23536,16.893810000000002,0.20041099999999998
20.58888,18.54399,17.4379,16.94622,16.57349,0.162655
19.453529999999997,17.55927,16.72136,16.32369,16.026989999999998,0.0676201
20.82762,18.64112,17.541320000000002,17.09023,16.72454,0.135352
18.89351,17.197029999999998,16.380860000000002,16.00048,15.69064,0.063196
19.40086,18.25052,17.74289,17.40344,17.27,0.06558839999999999
18.16327,16.56073,15.772029999999999,15.38483,15.046579999999999,0.039773699999999995
19.09647,17.85521,17.182000000000002,16.83394,16.5382,0.0274934
19.409570000000002,18.351570000000002,17.764570000000003,17.32254,17.17194,0.12933599999999998
19.59339,18.03856,17.286820000000002,16.8746,16.60154,0.0665645
19.23583,17.7863,17.0723,16.72096,16.43026,0.0728953
18.84605,17.83103,17.49298,17.24147,17.1264,0.0696696
20.078110000000002,18.29518,17.41684,16.98185,16.68454,0.0859433
19.23179,17.44699,16.58312,16.18244,15.8831,0.0908135
19.15522,17.366889999999998,16.49332,16.053620000000002,15.72149,0.0609236
19.90261,18.13114,17.04441,16.56494,16.191110000000002,0.193741
20.56408,18.837120000000002,17.75059,17.264879999999998,16.96914,0.15274300000000002
20.1053,18.36835,17.59061,17.17602,16.90873,0.0721419
20.98346,19.09945,17.781579999999998,17.29206,16.90385,0.200523
18.75599,16.994320000000002,16.202170000000002,15.809870000000002,15.5131,0.0497096
19.288439999999998,17.56727,16.814020000000003,16.36034,16.09004,0.0681469
19.62592,18.12783,17.24708,16.79334,16.46633,0.123302
20.88027,18.7678,17.632820000000002,17.129820000000002,16.7997,0.153525
20.465329999999998,18.18321,16.867729999999998,16.36329,16.013579999999997,0.189952
20.64262,19.03763,17.68465,17.14726,16.78404,0.223046
19.385279999999998,18.21612,17.68955,17.4257,17.19462,0.0408169
19.30706,17.97381,17.50263,17.17616,17.07702,0.0536734
20.625999999999998,18.79297,17.50678,17.017210000000002,16.65032,0.19359400000000002
19.26349,18.09367,17.34404,16.90839,16.62731,0.126882
20.41442,18.50293,17.03337,16.487289999999998,16.12312,0.249752
18.64818,16.88281,16.10324,15.73225,15.45389,0.0371068
18.392570000000003,17.19726,16.7248,16.48483,16.35865,0.0355899
